R25BDB5A6	gene:fig1185660.4.peg.3421	-1000.0	1000.0	B
R25E6D1C5	gene:fig1185660.4.peg.2166;gene:fig1185660.4.peg.302;gene:fig1185660.4.peg.3279	0	1000.0	LR
R260D4132	gene:fig1185660.4.peg.477	-1000.0	1000.0	B
R26733A7A	gene:fig1185660.4.peg.307	-1000.0	1000.0	B
R269DD0AE	gene:fig1185660.4.peg.477	-1000.0	0	RL
R26F0C5C0	gene:fig1185660.4.peg.495	-1000.0	1000.0	B
R2701C9B5		-1000.0	1000.0	B
R274F9E59	gene:fig1185660.4.peg.1531;gene:fig1185660.4.peg.1532;gene:fig1185660.4.peg.1812;gene:fig1185660.4.peg.2807;gene:fig1185660.4.peg.4091	-1000.0	1000.0	B
R276A6E5E	gene:fig1185660.4.peg.859	-1000.0	0	RL
R27A5E88F	gene:fig1185660.4.peg.659	-1000.0	1000.0	B
R27FCAEDC	gene:fig1185660.4.peg.306	-1000.0	0	RL
R28491802	gene:fig1185660.4.peg.668	-1000.0	0	RL
R284DE00E	gene:fig1185660.4.peg.1142	-1000.0	1000.0	B
R28766662	gene:fig1185660.4.peg.1793;gene:fig1185660.4.peg.3265	-1000.0	1000.0	B
R2878F964	gene:fig1185660.4.peg.3266	-1000.0	1000.0	B
R2891BB43	gene:fig1185660.4.peg.3980;gene:fig1185660.4.peg.4173;gene:fig1185660.4.peg.4257;gene:fig1185660.4.peg.9	-1000.0	1000.0	B
R2895F94E	gene:Unknown+gene:fig1185660.4.peg.604;gene:fig1185660.4.peg.604	-1000.0	1000.0	B
R28BB9D93	gene:fig1185660.4.peg.14	-1000.0	1000.0	B
R28BF4A7E	gene:fig1185660.4.peg.3224;gene:fig1185660.4.peg.3265	-1000.0	1000.0	B
R28D60E0	gene:fig1185660.4.peg.3490;gene:fig1185660.4.peg.4403	-1000.0	0	RL
R29011D12	gene:fig1185660.4.peg.1057	-1000.0	0	RL
R29827E0B	gene:fig1185660.4.peg.1140+gene:fig1185660.4.peg.1145;gene:fig1185660.4.peg.1145+gene:fig1185660.4.peg.2283	-1000.0	0	RL
R29859874	gene:fig1185660.4.peg.3364;gene:fig1185660.4.peg.3699	-1000.0	1000.0	B
R29AE9A93	gene:Unknown	0	1000.0	LR
R2A11B101	gene:fig1185660.4.peg.1922;gene:fig1185660.4.peg.3392	-1000.0	0	RL
R2A242E9B	gene:fig1185660.4.peg.1879;gene:fig1185660.4.peg.2465	-1000.0	1000.0	B
R2A2FFB1B	gene:fig1185660.4.peg.1213;gene:fig1185660.4.peg.3113	-1000.0	0	RL
R2A308102	gene:fig1185660.4.peg.3376	-1000.0	1000.0	B
R2A82C0A	gene:fig1185660.4.peg.3417	-1000.0	1000.0	B
R2A9A552E	gene:fig1185660.4.peg.1329	-1000.0	1000.0	B
R2AC56194	gene:fig1185660.4.peg.2339	-1000.0	0	RL
R2AF9864E	gene:fig1185660.4.peg.3339;gene:fig1185660.4.peg.3595	-1000.0	1000.0	B
R2B254C1B	gene:fig1185660.4.peg.1419	-1000.0	0	RL
R2B4EF9FA	gene:fig1185660.4.peg.1140+gene:fig1185660.4.peg.1145;gene:fig1185660.4.peg.1145+gene:fig1185660.4.peg.2283;gene:fig1185660.4.peg.3695	-1000.0	0	RL
R2B7097D0	gene:fig1185660.4.peg.2630	-1000.0	1000.0	B
R2B745A10	gene:Unknown+gene:fig1185660.4.peg.2139;gene:Unknown+gene:fig1185660.4.peg.2706	-1000.0	1000.0	B
R2BA47809	gene:fig1185660.4.peg.3980;gene:fig1185660.4.peg.4173;gene:fig1185660.4.peg.4257;gene:fig1185660.4.peg.9	-1000.0	1000.0	B
R2BBCB8A6	gene:fig1185660.4.peg.182	0	1000.0	LR
R2BD308A5	gene:Unknown	-1000.0	0	RL
R2BFF7B7	gene:Unknown	-1000.0	0	RL
R2C1B4F67	gene:fig1185660.4.peg.4105	0	1000.0	LR
R2C3615AB	gene:fig1185660.4.peg.1531;gene:fig1185660.4.peg.1532;gene:fig1185660.4.peg.1812;gene:fig1185660.4.peg.2807;gene:fig1185660.4.peg.4091	-1000.0	1000.0	B
R2C58B6BE	gene:fig1185660.4.peg.2356;gene:fig1185660.4.peg.3482	-1000.0	0	RL
R2C5FF235	gene:fig1185660.4.peg.1112;gene:fig1185660.4.peg.1143;gene:fig1185660.4.peg.3578;gene:fig1185660.4.peg.3753;gene:fig1185660.4.peg.401;gene:fig1185660.4.peg.409;gene:fig1185660.4.peg.4522	-1000.0	1000.0	B
R2C6DBAA4	gene:fig1185660.4.peg.3128	-1000.0	1000.0	B
R2C930A68	gene:fig1185660.4.peg.978	-1000.0	1000.0	B
R2CA2C0F9	gene:fig1185660.4.peg.1452	0	1000.0	LR
R2CF50FF8	gene:fig1185660.4.peg.1548;gene:fig1185660.4.peg.2234	-1000.0	1000.0	B
R2D0B3D1D	gene:fig1185660.4.peg.176;gene:fig1185660.4.peg.487;gene:fig1185660.4.peg.502	0	1000.0	LR
R2D1824C6	gene:fig1185660.4.peg.180;gene:fig1185660.4.peg.2389;gene:fig1185660.4.peg.29;gene:fig1185660.4.peg.3035;gene:fig1185660.4.peg.3115	-1000.0	1000.0	B
R2D3360AA	gene:Unknown+gene:fig1185660.4.peg.3742+gene:fig1185660.4.peg.3743	0	1000.0	LR
R2D352823	gene:fig1185660.4.peg.375	0	1000.0	LR
R2D8A2DDA	gene:fig1185660.4.peg.866	-1000.0	1000.0	B
R2D959E90	gene:fig1185660.4.peg.640	-1000.0	0	RL
R2DA81553	gene:fig1185660.4.peg.3734;gene:fig1185660.4.peg.3735	-1000.0	1000.0	B
R2DF9EA9	gene:Unknown	0	1000.0	LR
R2E065B4A	gene:fig1185660.4.peg.890	-1000.0	1000.0	B
R2E0A3060	gene:fig1185660.4.peg.2385	0	1000.0	LR
R2E131538	gene:fig1185660.4.peg.673	0	1000.0	LR
R2E7E8AF4	gene:fig1185660.4.peg.1658;gene:fig1185660.4.peg.503	-1000.0	1000.0	B
R2EA04D95		-1000.0	1000.0	B
R2EE43E29	gene:fig1185660.4.peg.1452	-1000.0	0	RL
R2F21D17B	gene:fig1185660.4.peg.4413	-1000.0	1000.0	B
R2F279170	gene:fig1185660.4.peg.1978;gene:fig1185660.4.peg.2410	-1000.0	0	RL
R2F3D75DD	gene:fig1185660.4.peg.180;gene:fig1185660.4.peg.2389;gene:fig1185660.4.peg.29;gene:fig1185660.4.peg.3035;gene:fig1185660.4.peg.3115	-1000.0	1000.0	B
R2F43B2D2	gene:fig1185660.4.peg.1329	0	1000.0	LR
R2F612D4A	gene:fig1185660.4.peg.2630	-1000.0	1000.0	B
R2F6E9264	gene:fig1185660.4.peg.3717	-1000.0	1000.0	B
R2FBEFD7C	gene:fig1185660.4.peg.1112;gene:fig1185660.4.peg.1143;gene:fig1185660.4.peg.3578;gene:fig1185660.4.peg.3753;gene:fig1185660.4.peg.401;gene:fig1185660.4.peg.409;gene:fig1185660.4.peg.4522	-1000.0	1000.0	B
R2FD92936	gene:fig1185660.4.peg.3171;gene:fig1185660.4.peg.444	-1000.0	0	RL
R2FDC1F22	gene:fig1185660.4.peg.1705;gene:fig1185660.4.peg.2440	0	1000.0	LR
R2FED05A7	gene:fig1185660.4.peg.3245	-1000.0	1000.0	B
R2FF6DBB2	gene:fig1185660.4.peg.1657	-1000.0	1000.0	B
R30114C9D	gene:fig1185660.4.peg.477	-1000.0	1000.0	B
R304892D8	gene:Unknown	0	1000.0	LR
R30517FB7	gene:fig1185660.4.peg.705	-1000.0	1000.0	B
R30865333	gene:fig1185660.4.peg.890	-1000.0	1000.0	B
R30B876E7	gene:Unknown+gene:fig1185660.4.peg.946;gene:Unknown+gene:fig1185660.4.peg.950	-1000.0	1000.0	B
R30BB8F90	gene:fig1185660.4.peg.2166;gene:fig1185660.4.peg.302;gene:fig1185660.4.peg.3279	-1000.0	1000.0	B
R30F04FA7	gene:fig1185660.4.peg.1497	-1000.0	1000.0	B
R3110BD4B	gene:fig1185660.4.peg.933	-1000.0	1000.0	B
R323431D8	gene:fig1185660.4.peg.2394	-1000.0	1000.0	B
R32A608F3	gene:fig1185660.4.peg.149	-1000.0	0	RL
R32BD8068	gene:fig1185660.4.peg.138	-1000.0	0	RL
R32E46A1B	gene:fig1185660.4.peg.819	-1000.0	1000.0	B
R3302DEB2	gene:fig1185660.4.peg.1329	-1000.0	0	RL
R333FFD63	gene:fig1185660.4.peg.2356;gene:fig1185660.4.peg.3482	-1000.0	0	RL
R33B57111		-1000.0	1000.0	B
R33E77D06		-1000.0	1000.0	B
R346C3A71	gene:fig1185660.4.peg.2949	-1000.0	1000.0	B
R347F95B2	gene:fig1185660.4.peg.1329	0	1000.0	LR
R34875B92	gene:fig1185660.4.peg.1658;gene:fig1185660.4.peg.503	-1000.0	1000.0	B
R350CA4	gene:fig1185660.4.peg.2776	0	1000.0	LR
R352119C8	gene:Unknown+gene:fig1185660.4.peg.255;gene:fig1185660.4.peg.254	-1000.0	1000.0	B
R354D1747	gene:fig1185660.4.peg.4012	0	1000.0	LR
R35749FE2	gene:fig1185660.4.peg.3419	-1000.0	1000.0	B
R35B5C04C		-1000.0	1000.0	B
R35C13EF7	gene:fig1185660.4.peg.3200	-1000.0	1000.0	B
R35D273CF	gene:fig1185660.4.peg.4088;gene:fig1185660.4.peg.528;gene:fig1185660.4.peg.916	-1000.0	1000.0	B
R360089E8	gene:fig1185660.4.peg.1140+gene:fig1185660.4.peg.1145;gene:fig1185660.4.peg.1145+gene:fig1185660.4.peg.2283	-1000.0	0	RL
R3625E468	gene:fig1185660.4.peg.2394	0	1000.0	LR
R3662C7FC	gene:fig1185660.4.peg.4012	-1000.0	1000.0	B
R36A10DE8	gene:fig1185660.4.peg.2356;gene:fig1185660.4.peg.3482	-1000.0	0	RL
R36C2012	gene:fig1185660.4.peg.4551	-1000.0	0	RL
R3736D948	gene:fig1185660.4.peg.3295;gene:fig1185660.4.peg.3583	-1000.0	0	RL
R376B95D9	gene:fig1185660.4.peg.3300	-1000.0	0	RL
R37DFAAB1		-1000.0	1000.0	B
R38082BCD	gene:fig1185660.4.peg.885	-1000.0	1000.0	B
R385725AA	gene:fig1185660.4.peg.821	-1000.0	0	RL
R385F6EBC	gene:fig1185660.4.peg.3717	-1000.0	1000.0	B
R3893303	gene:fig1185660.4.peg.1853	-1000.0	1000.0	B
R38EE425E	gene:fig1185660.4.peg.2630	-1000.0	1000.0	B
R39093E68	gene:Unknown+gene:fig1185660.4.peg.2932	0	1000.0	LR
R39842966	gene:fig1185660.4.peg.1751	-1000.0	0	RL
R3988F2EF	gene:fig1185660.4.peg.516	-1000.0	1000.0	B
R39997F27	gene:fig1185660.4.peg.953	-1000.0	1000.0	B
R39BC17F	gene:fig1185660.4.peg.1077	-1000.0	0	RL
R39EB37F1	gene:fig1185660.4.peg.2108;gene:fig1185660.4.peg.2124	-1000.0	1000.0	B
R3A3846C	gene:fig1185660.4.peg.477	-1000.0	1000.0	B
R3A6B0359	gene:fig1185660.4.peg.3321	-1000.0	1000.0	B
R3A8318A5	gene:fig1185660.4.peg.2385	0	1000.0	LR
R3AA50A02	gene:fig1185660.4.peg.2157	-1000.0	1000.0	B
R3B0400F0	gene:fig1185660.4.peg.2232	-1000.0	1000.0	B
R3B1017EE	gene:fig1185660.4.peg.1925	-1000.0	1000.0	B
R3B4B8B5B	gene:fig1185660.4.peg.1329	-1000.0	1000.0	B
R3B7CC95E	gene:fig1185660.4.peg.1548;gene:fig1185660.4.peg.2234	-1000.0	1000.0	B
R3B85BAD0	gene:fig1185660.4.peg.477	-1000.0	1000.0	B
R3B8985D1	gene:fig1185660.4.peg.1875	0	1000.0	LR
R3B902335	gene:fig1185660.4.peg.1451	-1000.0	1000.0	B
R3BA7DB5F	gene:fig1185660.4.peg.1775	-1000.0	1000.0	B
R3BABACC5	gene:fig1185660.4.peg.2338	-1000.0	0	RL
R3BC58D12		-1000.0	1000.0	B
R3C1AB81D	gene:fig1185660.4.peg.375	0	1000.0	LR
R3C235C5A	gene:fig1185660.4.peg.1775	-1000.0	1000.0	B
R3C5F173B	gene:fig1185660.4.peg.1142	-1000.0	1000.0	B
R3C7D44CA	gene:Unknown+gene:fig1185660.4.peg.2101+gene:fig1185660.4.peg.2102+gene:fig1185660.4.peg.2103	0	1000.0	LR
R3C921836	gene:fig1185660.4.peg.2313;gene:fig1185660.4.peg.496	-1000.0	1000.0	B
R3D3FA688	gene:fig1185660.4.peg.1510	-1000.0	1000.0	B
R3D7CB9F6	gene:fig1185660.4.peg.139	-1000.0	1000.0	B
R3E072DA1	gene:fig1185660.4.peg.2630	-1000.0	1000.0	B
R3E15D408		-1000.0	1000.0	B
R3E76184E	gene:fig1185660.4.peg.1583	-1000.0	1000.0	B
R3E88A144	gene:fig1185660.4.peg.1542;gene:fig1185660.4.peg.3989;gene:fig1185660.4.peg.4230	-1000.0	1000.0	B
R3EFE3830	gene:fig1185660.4.peg.1452	-1000.0	0	RL
R3F10BFBE	gene:Unknown	-1000.0	0	RL
R3F50B989	gene:fig1185660.4.peg.2334	0	1000.0	LR
R3F8608DC	gene:fig1185660.4.peg.664	-1000.0	1000.0	B
R3F875D84	gene:fig1185660.4.peg.769	-1000.0	1000.0	B
R3F995BBC		-1000.0	1000.0	B
R3FB7A5C0	gene:fig1185660.4.peg.1451	-1000.0	1000.0	B
R3FBBF52	gene:fig1185660.4.peg.4131	-1000.0	1000.0	B
R3FD3CD87	gene:fig1185660.4.peg.885	-1000.0	1000.0	B
R3FE488DF		-1000.0	1000.0	B
R3FE955C8	gene:fig1185660.4.peg.4012	0	1000.0	LR
R400768CF	gene:fig1185660.4.peg.779	-1000.0	1000.0	B
R40660C81	gene:fig1185660.4.peg.2630	0	1000.0	LR
R40AF03A7	gene:fig1185660.4.peg.4079;gene:fig1185660.4.peg.4080;gene:fig1185660.4.peg.4081;gene:fig1185660.4.peg.911	-1000.0	0	RL
R40B6D5AF	gene:fig1185660.4.peg.2630	-1000.0	1000.0	B
R40C0F2E0	gene:fig1185660.4.peg.1160;gene:fig1185660.4.peg.1888;gene:fig1185660.4.peg.305;gene:fig1185660.4.peg.3218;gene:fig1185660.4.peg.847	-1000.0	1000.0	B
R40D1D1F	gene:fig1185660.4.peg.196	-1000.0	1000.0	B
R40F0124E	gene:fig1185660.4.peg.4569	-1000.0	0	RL
R40F689E9	gene:fig1185660.4.peg.109	0	1000.0	LR
R41106A6	gene:fig1185660.4.peg.1837	-1000.0	1000.0	B
R412F9598	gene:Unknown	0	1000.0	LR
R416B5C53		-1000.0	1000.0	B
R41786EE	gene:fig1185660.4.peg.1658;gene:fig1185660.4.peg.503	-1000.0	1000.0	B
