MNXR3312,-1000.0
MNXR3495,0.01413
MNXR35657,0.0
MNXR40622,-0.36092
MNXR4313,-1000.0
MNXR4335,999.99895
MNXR4403,-0.0119
MNXR5314,0.00247
MNXR53357,-0.0084
MNXR53358,-0.0084
MNXR53361,0.0084
MNXR53363,0.0084
MNXR53366,-0.01584
MNXR5404,0.0
MNXR5475,0.00031
MNXR55674,0.00247
MNXR55989,-0.00247
MNXR55990,-0.39682
MNXR578,-0.00122
MNXR58824,0.00986
MNXR60025,-0.00031
MNXR6043,0.00031
MNXR6494,-1000.0
MNXR67415,0.00247
MNXR69337,1000.0
MNXR69346,-1000.0
MNXR69352,-1000.0
MNXR6970,1000.0
MNXR69727,1000.0
MNXR69749,-1000.0
MNXR69763,-1000.0
MNXR69802,-0.00105
MNXR69813,-0.00105
MNXR70375,0.0
MNXR71850,4.77225
MNXR7459,-0.00015
MNXR7594,1000.0
MNXR7613,0.0
MNXR79548,-999.97616
MNXR79601,0.0
MNXR79604,-0.04514
MNXR79613,0.0
MNXR79704,-0.03224
MNXR79878,-0.03073
MNXR79883,0.00061
MNXR80058,-0.0084
MNXR80308,0.0084
MNXR80309,0.0084
MNXR80380,1000.0
MNXR80382,0.0
MNXR80383,1000.0
MNXR80385,-1000.0
MNXR80400,1000.0
MNXR80403,-1000.0
MNXR80405,0.0
MNXR80406,-1000.0
MNXR80501,-0.0042
MNXR80502,-0.0042
MNXR80555,-0.00105
MNXR80556,0.00105
MNXR80557,0.00105
MNXR80794,0.00031
MNXR81103,0.00061
MNXR84631,1000.0
MNXR85267,1000.0
MNXR85268,-1000.0
MNXR85270,-1000.0
MNXR85287,-1000.0
MNXR85310,-1000.0
MNXR85363,0.00031
MNXR85460,0.07505
MNXR8605,-1000.0
MNXR87148,-656.70386
MNXR8994,999.99939
MNXR93624,-1000.0
MNXR93698,-0.03224
MNXR93704,1000.0
MNXR93715,-2.81311
MNXR93746,-1000.0
MNXR93748,1000.0
MNXR93798,-1000.0
MNXR93844,1000.0
MNXR93845,-1000.0
MNXR93945,1000.0
MNXR93946,-1000.0
MNXR94164,1000.0
MNXR94165,-1000.0
MNXR94166,1000.0
MNXR94192,-0.00247
MNXR94194,1000.0
MNXR94196,1000.0
MNXR94197,1000.0
MNXR94198,1000.0
MNXR94200,1000.0
MNXR94201,1000.0
MNXR94202,999.99685
MNXR94217,-1000.0
MNXR94219,-1000.0
MNXR94220,-1000.0
MNXR94221,-1000.0
MNXR94222,-1000.0
MNXR94224,-1000.0
MNXR94225,-1000.0
MNXR94226,-1000.0
MNXR94227,1000.0
MNXR94245,1000.0
MNXR94247,1000.0
MNXR94248,1000.0
MNXR94249,1000.0
MNXR94250,-1000.0
MNXR94252,-1000.0
MNXR94253,1000.0
MNXR94254,1000.0
MNXR94255,-1000.0
MNXR94256,-1000.0
MNXR94258,-1000.0
MNXR94259,-1000.0
MNXR94260,-1000.0
MNXR94261,1000.0
MNXR94263,1000.0
MNXR94264,-1000.0
MNXR94265,-999.99685
MNXR94267,-0.00247
MNXR94325,999.99969
MNXR94332,0.0
MOAT,-0.00247
MOAT2,0.00247
MOAT3C,-0.00247
MOHMT,0.00061
MPPM,1.57743
MQN7t,0.00061
MTHFC,-0.03885
MTHFD,0.06683
MTHFO,-999.98557
MTHFO_nadp,1000.0
MTI,-1000.0
NADH6,0.0
NADH9,0.0
NADK,-1000.0
NADTRHD,-1000.0
NAPRT,-0.00031
NDPK2,-2.40628
NDPK3,4.38241
NDPK4,-999.99565
NDPK6,-0.00158
NDPK7,-0.00316
NDPK8,-1000.0
NDPK9,-4.77225
NH4t,0.0
NMNTP,0.00061
NNDMBRT,-0.00031
NTD1,0.0
NTD6,0.0
O2t,0.00168
OCDCAt2,0.0084
OCOAT1,0.0084
OF_Biomass_Synthesis,0.49295
OHPHM,0.00031
OMCDC,-0.03701
OMPDC,-0.02041
OPHBDC,-0.00031
ORNTA,-0.02463
ORPT,-0.02041
P5CD,0.01818
P5CR,-1000.0
P5CRx,-1000.0
PANTS,-0.00061
PAPPT3,0.00247
PDHam2hi,-0.10458
PDHbr,0.10458
PFK_3,-5.96628
PFK_adp,0.0
PGAMT,656.71372
PGCD,-992.27453
PGI,1000.0
PGK,-7.5071
PGM,15.23257
PGMT,2.37848
PHETA1,-0.01523
PIabc,-1000.0
PIt2r,-997.55472
PLIPA1A140pp,-1000.0
PLIPA1E160,1000.0
PLIPA1E180,0.00105
PLIPA2A140pp,-999.99895
PLIPA2A160pp,0.0
PNTK,-0.00061
PPBNGS,-0.00244
PPCDC,-0.00061
PPNCL2,-0.00061
PPNDH,-0.01523
PPPGO,-0.00015
PPRGL,-0.03073
PPS,0.0
PPTTm,-0.00031
PRACHh,-0.00781
PRADPh,-0.00781
PRAIS,-0.03073
PRAISh,-0.03073
PRFGS,-0.03073
PRICIh,0.00781
PROD2,-0.01818
PROabc,0.0
PROt2r,0.0
PRPPS,-0.07571
PSAT,-992.27453
PSCIT,0.02805
PSP,992.27453
PUTA3,0.0
PYDXS,0.00031
PYK,-1000.0
R01465m,-4.4528
RBFK,-0.00031
RBFSb,0.00061
RBK,-0.01646
RNDR1,-0.00158
RNDR2,-0.00158
RNDR3,-0.00316
RNDR4,0.0
RPE,-0.05809
RPI,0.04917
RZ5PP,0.00031
Reaction,Flux
S7PI,-0.00986
SADT,-1000.0
SADT2,999.97867
SHCHD2,-0.00031
SHCHF,0.00031
SHK3Dr,0.02805
SHKK,-0.02805
SO4t2,0.02163
SPMDabc,0.00031
SPTc,-0.00092
SUCD4,0.0
SUCLm,-2.91291
SULR,0.02133
TALA,-5.98623
TDPDRE,-0.00247
TDPDRR,0.00247
TDPGDH,0.00247
TDSK,0.00247
TDSRh,0.02765
THD2,331.16456
THRA,0.0
THRS,4.47361
TKT1,-0.01009
TKT2,-0.048
TMDS,0.00158
TMPK,-0.00031
TPI,-5.94738
TRE6PP,0.0
TRE6PS,0.0
TRPt2m,0.00465
TTDCAt2,0.01479
UAAGDS,-0.00247
UAGAAT,0.00493
UAGCVT,-0.00247
UAGDP,-0.00986
UAGPT3,-0.00247
UAMAGS,0.00247
UAMAS,-0.00247
UAPGR,0.00247
UDPGD,-0.78872
UGMDDS,0.00247
UHBZ1t_pp,0.00031
UHGADA,-0.00493
UMPK,-1.60277
UPP3S,-0.00061
UPPDC1,-0.00031
UREA,0.36092
URFGTT,0.00031
URIDK2m,-0.00158
VPAMTr,997.15216
XPPT,0.0
XTSNH,1000.0
ZN2t4pp,-0.00031
gumBCEJ,0.39436
rxn03893_c0,-0.00031
rxn05342_c0,0.00986
rxn05345_c0,-0.00986
rxn05359_c0,-0.0084
rxn05363_c0,-0.0084
rxn05367_c0,-0.0084
rxn05371_c0,-0.0084
rxn05375_c0,-0.0084
rxn05379_c0,-0.0084
rxn05384_c0,-0.0084
rxn05388_c0,-0.0084
rxn05392_c0,-0.0084
rxn05396_c0,-0.0084
rxn05400_c0,-0.0084
rxn05404_c0,-0.0084
rxn06723_c0,-0.00493
rxn08333_c0,-0.00061
rxn12008_c0,-0.00092
rxn13990_c0,656.70386
